date,Ticker,BDH_Value,Return
11/4/2019,MXMY0RL Index,441.8015,0.061601258
11/5/2019,MXMY0RL Index,454.706,0.029208819
11/6/2019,MXMY0RL Index,449.841,-0.010699221
11/7/2019,MXMY0RL Index,436.1776,-0.030373843
11/8/2019,MXMY0RL Index,427.2928,-0.020369684
11/11/2019,MXMY0RL Index,442.5604,0.035731002
11/12/2019,MXMY0RL Index,458.8461,0.036798819
11/13/2019,MXMY0RL Index,460.1572,0.002857385
11/14/2019,MXMY0RL Index,468.1967,0.017471203
11/15/2019,MXMY0RL Index,464.2633,-0.00840117
11/18/2019,MXMY0RL Index,460.3299,-0.008472347
11/19/2019,MXMY0RL Index,463.7975,0.007532858
11/20/2019,MXMY0RL Index,467.7308,0.008480641
11/21/2019,MXMY0RL Index,455.8443,-0.025413122
11/22/2019,MXMY0RL Index,435.9184,-0.043712074
11/25/2019,MXMY0RL Index,435.9184,0
8/31/2016,MXPC0RL Index,1000,1.294007319
9/1/2016,MXPC0RL Index,995.1426,-0.0048574
9/2/2016,MXPC0RL Index,1006.8419,0.011756406
9/5/2016,MXPC0RL Index,1017.4377,0.010523797
9/6/2016,MXPC0RL Index,1029.3105,0.011669314
9/7/2016,MXPC0RL Index,1021.8758,-0.007222991
9/8/2016,MXPC0RL Index,1015.8491,-0.005897683
9/9/2016,MXPC0RL Index,1011.0477,-0.004726489
9/12/2016,MXPC0RL Index,989.7506,-0.021064387
9/13/2016,MXPC0RL Index,983.5648,-0.006249857
9/14/2016,MXPC0RL Index,985.23,0.001693025
9/15/2016,MXPC0RL Index,985.2505,2.08E-05
9/16/2016,MXPC0RL Index,978.2023,-0.007153714
9/19/2016,MXPC0RL Index,994.5435,0.016705338
9/20/2016,MXPC0RL Index,1001.7734,0.007269566
9/21/2016,MXPC0RL Index,1006.3184,0.004536954
9/22/2016,MXPC0RL Index,1022.4721,0.016052275
9/23/2016,MXPC0RL Index,1019.0673,-0.003329969
9/26/2016,MXPC0RL Index,1006.7155,-0.012120691
9/27/2016,MXPC0RL Index,1010.6144,0.003872892
9/28/2016,MXPC0RL Index,1008.7659,-0.001829085
9/29/2016,MXPC0RL Index,1007.8092,-9.48E-04
9/30/2016,MXPC0RL Index,994.2328,-0.013471201
10/3/2016,MXPC0RL Index,993.8723,-3.63E-04
10/4/2016,MXPC0RL Index,997.2677,0.003416334
10/5/2016,MXPC0RL Index,990.2324,-0.007054575
10/6/2016,MXPC0RL Index,980.5698,-0.009757911
10/7/2016,MXPC0RL Index,978.9821,-0.001619161
10/10/2016,MXPC0RL Index,978.1347,-8.66E-04
10/11/2016,MXPC0RL Index,954.083,-0.024589354
10/12/2016,MXPC0RL Index,952.3912,-0.001773221
10/13/2016,MXPC0RL Index,939.3919,-0.013649118
10/14/2016,MXPC0RL Index,947.0688,0.008172202
10/17/2016,MXPC0RL Index,940.3796,-0.007063056
10/18/2016,MXPC0RL Index,964.7889,0.025956858
10/19/2016,MXPC0RL Index,969.8548,0.005250786
10/20/2016,MXPC0RL Index,990.3893,0.021172757
10/21/2016,MXPC0RL Index,987.7244,-0.00269076
10/24/2016,MXPC0RL Index,992.9708,0.005311603
10/25/2016,MXPC0RL Index,996.1722,0.003224063
10/26/2016,MXPC0RL Index,997.1222,9.54E-04
10/27/2016,MXPC0RL Index,990.0661,-0.007076465
10/28/2016,MXPC0RL Index,981.99,-0.008157132
10/31/2016,MXPC0RL Index,991.2511,0.009430951
11/1/2016,MXPC0RL Index,1002.3316,0.011178298
11/2/2016,MXPC0RL Index,998.6274,-0.003695583
11/3/2016,MXPC0RL Index,995.6626,-0.002968875
11/4/2016,MXPC0RL Index,989.8274,-0.00586062
11/7/2016,MXPC0RL Index,974.1762,-0.01581205
11/8/2016,MXPC0RL Index,977.032,0.002931503
11/9/2016,MXPC0RL Index,957.3372,-0.020157784
11/10/2016,MXPC0RL Index,967.3411,0.010449714
11/11/2016,MXPC0RL Index,954.0959,-0.013692378
11/14/2016,MXPC0RL Index,945.6371,-0.008865775
11/15/2016,MXPC0RL Index,943.923,-0.00181264
11/16/2016,MXPC0RL Index,934.3747,-0.01011555
11/17/2016,MXPC0RL Index,944.6232,0.010968298
11/18/2016,MXPC0RL Index,937.6931,-0.007336364
11/21/2016,MXPC0RL Index,941.8916,0.004477478
11/22/2016,MXPC0RL Index,946.4826,0.004874234
11/23/2016,MXPC0RL Index,945.2821,-0.00126838
11/24/2016,MXPC0RL Index,948.9027,0.003830179
11/25/2016,MXPC0RL Index,949.3079,4.27E-04
11/28/2016,MXPC0RL Index,956.5578,0.007637037
11/29/2016,MXPC0RL Index,957.3323,8.10E-04
11/30/2016,MXPC0RL Index,964.6305,0.007623476
12/1/2016,MXPC0RL Index,958.1415,-0.006726928
12/2/2016,MXPC0RL Index,957.4359,-7.36E-04
12/5/2016,MXPC0RL Index,952.2155,-0.00545248
12/6/2016,MXPC0RL Index,962.2271,0.010514007
12/7/2016,MXPC0RL Index,971.1339,0.009256443
12/8/2016,MXPC0RL Index,977.6915,0.006752519
12/9/2016,MXPC0RL Index,974.3231,-0.003445259
12/12/2016,MXPC0RL Index,969.1619,-0.005297216
12/13/2016,MXPC0RL Index,971.1021,0.002001936
12/14/2016,MXPC0RL Index,969.6666,-0.001478217
12/15/2016,MXPC0RL Index,939.656,-0.030949401
12/16/2016,MXPC0RL Index,938.0669,-0.001691151
12/19/2016,MXPC0RL Index,940.7042,0.00281142
12/20/2016,MXPC0RL Index,941.5488,8.98E-04
12/21/2016,MXPC0RL Index,942.0726,5.56E-04
12/22/2016,MXPC0RL Index,941.407,-7.07E-04
12/23/2016,MXPC0RL Index,940.2254,-0.001255143
12/26/2016,MXPC0RL Index,941.1245,9.56E-04
12/27/2016,MXPC0RL Index,938.1976,-0.003110003
12/28/2016,MXPC0RL Index,938.148,-5.29E-05
12/29/2016,MXPC0RL Index,945.1095,0.007420471
12/30/2016,MXPC0RL Index,949.6845,0.004840709
1/2/2017,MXPC0RL Index,949.6845,0
1/3/2017,MXPC0RL Index,953.8626,0.004399461
1/4/2017,MXPC0RL Index,965.8746,0.012593009
1/5/2017,MXPC0RL Index,977.3093,0.0118387
1/6/2017,MXPC0RL Index,980.0886,0.002843828
1/9/2017,MXPC0RL Index,983.129,0.003102169
1/10/2017,MXPC0RL Index,987.6892,0.004638455
1/11/2017,MXPC0RL Index,980.2898,-0.007491628
1/12/2017,MXPC0RL Index,985.1513,0.004959248
1/13/2017,MXPC0RL Index,982.7277,-0.00246013
1/16/2017,MXPC0RL Index,979.0096,-0.003783449
1/17/2017,MXPC0RL Index,977.1016,-0.001948908
1/18/2017,MXPC0RL Index,983.6366,0.006688148
1/19/2017,MXPC0RL Index,972.0603,-0.011768879
1/20/2017,MXPC0RL Index,969.9732,-0.002147089
1/23/2017,MXPC0RL Index,974.398,0.004561776
1/24/2017,MXPC0RL Index,976.2887,0.001940378
1/25/2017,MXPC0RL Index,971.7439,-0.00465518
1/26/2017,MXPC0RL Index,975.3714,0.003732979
1/27/2017,MXPC0RL Index,981.0858,0.005858691
1/30/2017,MXPC0RL Index,980.7155,-3.77E-04
1/31/2017,MXPC0RL Index,982.4874,0.001806742
2/1/2017,MXPC0RL Index,980.8226,-0.001694475
2/2/2017,MXPC0RL Index,979.5886,-0.001258128
2/3/2017,MXPC0RL Index,983.7793,0.00427802
2/6/2017,MXPC0RL Index,983.8222,4.36E-05
2/7/2017,MXPC0RL Index,989.3308,0.005599182
2/8/2017,MXPC0RL Index,996.0598,0.006801567
2/9/2017,MXPC0RL Index,996.5512,4.93E-04
2/10/2017,MXPC0RL Index,1003.765,0.007238765
2/13/2017,MXPC0RL Index,999.3022,-0.004446061
2/14/2017,MXPC0RL Index,995.7769,-0.003527762
2/15/2017,MXPC0RL Index,1001.5432,0.005790755
2/16/2017,MXPC0RL Index,1004.4615,0.002913803
2/17/2017,MXPC0RL Index,1002.5171,-0.001935764
2/20/2017,MXPC0RL Index,1003.0651,5.47E-04
2/21/2017,MXPC0RL Index,1005.274,0.00220215
2/22/2017,MXPC0RL Index,1010.3969,0.005096024
2/23/2017,MXPC0RL Index,1018.3174,0.007838999
2/24/2017,MXPC0RL Index,1017.5927,-7.12E-04
2/27/2017,MXPC0RL Index,1015.941,-0.001623145
2/28/2017,MXPC0RL Index,1012.4131,-0.003472544
3/1/2017,MXPC0RL Index,1009.3327,-0.003042632
3/2/2017,MXPC0RL Index,1006.9332,-0.002377313
3/3/2017,MXPC0RL Index,996.5476,-0.01031409
3/6/2017,MXPC0RL Index,998.741,0.002200999
3/7/2017,MXPC0RL Index,998.8601,1.19E-04
3/8/2017,MXPC0RL Index,995.3233,-0.003540836
3/9/2017,MXPC0RL Index,989.1944,-0.006157698
3/10/2017,MXPC0RL Index,996.9964,0.007887226
3/13/2017,MXPC0RL Index,1001.6612,0.004678853
3/14/2017,MXPC0RL Index,997.2281,-0.004425748
3/15/2017,MXPC0RL Index,1000.1542,0.002934233
3/16/2017,MXPC0RL Index,1018.9383,0.018781204
3/17/2017,MXPC0RL Index,1019.8926,9.37E-04
3/20/2017,MXPC0RL Index,1021.079,0.00116326
3/21/2017,MXPC0RL Index,1020.6876,-3.83E-04
3/22/2017,MXPC0RL Index,1015.6234,-0.004961557
3/23/2017,MXPC0RL Index,1020.068,0.004376228
3/24/2017,MXPC0RL Index,1024.0907,0.003943561
3/27/2017,MXPC0RL Index,1020.3124,-0.003689419
3/28/2017,MXPC0RL Index,1028.7435,0.008263253
3/29/2017,MXPC0RL Index,1029.232,4.75E-04
3/30/2017,MXPC0RL Index,1026.3682,-0.002782463
3/31/2017,MXPC0RL Index,1017.5713,-0.008570901
4/3/2017,MXPC0RL Index,1022.4393,0.00478394
4/4/2017,MXPC0RL Index,1022.9449,4.95E-04
4/5/2017,MXPC0RL Index,1027.5937,0.004544526
4/6/2017,MXPC0RL Index,1025.9291,-0.001619901
4/7/2017,MXPC0RL Index,1029.6217,0.003599274
4/10/2017,MXPC0RL Index,1029.4774,-1.40E-04
4/11/2017,MXPC0RL Index,1034.4766,0.004856056
4/12/2017,MXPC0RL Index,1042.4708,0.007727773
4/13/2017,MXPC0RL Index,1048.7609,0.006033838
4/14/2017,MXPC0RL Index,1049.4735,6.79E-04
4/17/2017,MXPC0RL Index,1059.7062,0.009750318
4/18/2017,MXPC0RL Index,1049.7992,-0.009348818
4/19/2017,MXPC0RL Index,1038.9466,-0.010337787
4/20/2017,MXPC0RL Index,1043.0358,0.00393591
4/21/2017,MXPC0RL Index,1042.7793,-2.46E-04
4/24/2017,MXPC0RL Index,1038.7155,-0.003897085
4/25/2017,MXPC0RL Index,1040.9866,0.00218645
4/26/2017,MXPC0RL Index,1042.3192,0.001280132
4/27/2017,MXPC0RL Index,1042.0954,-2.15E-04
4/28/2017,MXPC0RL Index,1036.0025,-0.005846778
5/1/2017,MXPC0RL Index,1040.171,0.004023639
5/2/2017,MXPC0RL Index,1049.8114,0.009268091
5/3/2017,MXPC0RL Index,1045.6815,-0.003933945
5/4/2017,MXPC0RL Index,1040.2191,-0.00522377
5/5/2017,MXPC0RL Index,1034.3713,-0.0056217
5/8/2017,MXPC0RL Index,1044.3467,0.009643926
5/9/2017,MXPC0RL Index,1040.215,-0.003956253
5/10/2017,MXPC0RL Index,1042.1677,0.001877208
5/11/2017,MXPC0RL Index,1042.6163,4.30E-04
5/12/2017,MXPC0RL Index,1035.6142,-0.006715893
5/15/2017,MXPC0RL Index,1042.7163,0.006857863
5/16/2017,MXPC0RL Index,1042.2115,-4.84E-04
5/17/2017,MXPC0RL Index,1046.4443,0.004061364
5/18/2017,MXPC0RL Index,1040.1431,-0.006021534
5/19/2017,MXPC0RL Index,1040.1656,2.16E-05
5/22/2017,MXPC0RL Index,1045.7511,0.005369818
5/23/2017,MXPC0RL Index,1043.8563,-0.001811903
5/24/2017,MXPC0RL Index,1044.3014,4.26E-04
5/25/2017,MXPC0RL Index,1051.55,0.0069411
5/26/2017,MXPC0RL Index,1051.2784,-2.58E-04
5/29/2017,MXPC0RL Index,1051.5649,2.73E-04
5/30/2017,MXPC0RL Index,1051.4199,-1.38E-04
5/31/2017,MXPC0RL Index,1058.271,0.006516046
6/1/2017,MXPC0RL Index,1065.1119,0.006464223
6/2/2017,MXPC0RL Index,1079.2012,0.013228
6/5/2017,MXPC0RL Index,1078.9826,-2.03E-04
6/6/2017,MXPC0RL Index,1087.2268,0.007640716
6/7/2017,MXPC0RL Index,1085.0906,-0.001964815
6/8/2017,MXPC0RL Index,1075.5639,-0.008779636
6/9/2017,MXPC0RL Index,1071.8059,-0.003493981
6/12/2017,MXPC0RL Index,1070.731,-0.001002887
6/13/2017,MXPC0RL Index,1085.0804,0.013401499
6/14/2017,MXPC0RL Index,1091.7208,0.006119731
6/15/2017,MXPC0RL Index,1085.0171,-0.006140489
6/16/2017,MXPC0RL Index,1085.6025,5.40E-04
6/19/2017,MXPC0RL Index,1086.9809,0.00126971
6/20/2017,MXPC0RL Index,1075.8541,-0.010236426
6/21/2017,MXPC0RL Index,1066.7742,-0.008439713
6/22/2017,MXPC0RL Index,1063.9518,-0.002645733
6/23/2017,MXPC0RL Index,1062.8832,-0.001004369
6/26/2017,MXPC0RL Index,1061.3052,-0.001484641
6/27/2017,MXPC0RL Index,1056.1962,-0.004813884
6/28/2017,MXPC0RL Index,1053.9927,-0.00208626
6/29/2017,MXPC0RL Index,1060.297,0.005981351
6/30/2017,MXPC0RL Index,1049.5131,-0.010170641
7/3/2017,MXPC0RL Index,1041.4491,-0.007683563
7/4/2017,MXPC0RL Index,1042.0495,5.77E-04
7/5/2017,MXPC0RL Index,1037.3436,-0.004516004
7/6/2017,MXPC0RL Index,1041.8175,0.004312843
7/7/2017,MXPC0RL Index,1031.6679,-0.009742205
7/10/2017,MXPC0RL Index,1035.8205,0.004025133
7/11/2017,MXPC0RL Index,1031.8413,-0.003841592
7/12/2017,MXPC0RL Index,1030.856,-9.55E-04
7/13/2017,MXPC0RL Index,1041.6441,0.010465186
7/14/2017,MXPC0RL Index,1054.649,0.012484974
7/17/2017,MXPC0RL Index,1055.6322,9.32E-04
7/18/2017,MXPC0RL Index,1062.049,0.006078632
7/19/2017,MXPC0RL Index,1069.1986,0.006731893
7/20/2017,MXPC0RL Index,1070.15,8.90E-04
7/21/2017,MXPC0RL Index,1070.345,1.82E-04
7/24/2017,MXPC0RL Index,1070.615,2.52E-04
7/25/2017,MXPC0RL Index,1069.0677,-0.001445244
7/26/2017,MXPC0RL Index,1066.7939,-0.0021269
7/27/2017,MXPC0RL Index,1076.978,0.009546455
7/28/2017,MXPC0RL Index,1084.5929,0.007070618
7/31/2017,MXPC0RL Index,1082.1782,-0.002226365
8/1/2017,MXPC0RL Index,1093.2078,0.010192037
8/2/2017,MXPC0RL Index,1089.8399,-0.00308075
8/3/2017,MXPC0RL Index,1092.2481,0.002209682
8/4/2017,MXPC0RL Index,1093.3368,9.97E-04
8/7/2017,MXPC0RL Index,1092.8818,-4.16E-04
8/8/2017,MXPC0RL Index,1087.9733,-0.004491337
8/9/2017,MXPC0RL Index,1097.3045,0.008576681
8/10/2017,MXPC0RL Index,1094.0558,-0.002960618
8/11/2017,MXPC0RL Index,1087.3072,-0.006168424
8/14/2017,MXPC0RL Index,1085.9489,-0.001249233
8/15/2017,MXPC0RL Index,1082.9484,-0.002763021
8/16/2017,MXPC0RL Index,1085.9376,0.002760242
8/17/2017,MXPC0RL Index,1087.5514,0.001486089
8/18/2017,MXPC0RL Index,1085.0157,-0.002331568
8/21/2017,MXPC0RL Index,1085.5529,4.95E-04
8/22/2017,MXPC0RL Index,1088.0381,0.00228934
8/23/2017,MXPC0RL Index,1086.7036,-0.00122652
8/24/2017,MXPC0RL Index,1082.5157,-0.003853765
8/25/2017,MXPC0RL Index,1081.7337,-7.22E-04
8/28/2017,MXPC0RL Index,1084.3264,0.002396801
8/29/2017,MXPC0RL Index,1083.0863,-0.001143659
8/30/2017,MXPC0RL Index,1083.1429,5.23E-05
8/31/2017,MXPC0RL Index,1093.5769,0.009633078
9/1/2017,MXPC0RL Index,1092.6522,-8.46E-04
9/4/2017,MXPC0RL Index,1088.9907,-0.003351021
9/5/2017,MXPC0RL Index,1093.2135,0.003877719
9/6/2017,MXPC0RL Index,1089.1072,-0.003756174
9/7/2017,MXPC0RL Index,1093.8305,0.004336855
9/8/2017,MXPC0RL Index,1105.0877,0.01029154
9/11/2017,MXPC0RL Index,1104.632,-4.12E-04
9/12/2017,MXPC0RL Index,1102.7364,-0.001716047
9/13/2017,MXPC0RL Index,1101.5033,-0.001118218
9/14/2017,MXPC0RL Index,1095.1891,-0.005732348
9/15/2017,MXPC0RL Index,1098.3405,0.002877494
9/18/2017,MXPC0RL Index,1100.0566,0.001562448
9/19/2017,MXPC0RL Index,1098.5872,-0.001335749
9/20/2017,MXPC0RL Index,1101.753,0.002881701
9/21/2017,MXPC0RL Index,1090.657,-0.010071223
9/22/2017,MXPC0RL Index,1093.8858,0.002960417
9/25/2017,MXPC0RL Index,1084.9269,-0.008189977
9/26/2017,MXPC0RL Index,1081.3823,-0.003267133
9/27/2017,MXPC0RL Index,1079.6291,-0.001621258
9/28/2017,MXPC0RL Index,1079.3508,-2.58E-04
9/29/2017,MXPC0RL Index,1084.2864,0.004572749
10/2/2017,MXPC0RL Index,1083.6917,-5.48E-04
10/3/2017,MXPC0RL Index,1091.2451,0.006970064
10/4/2017,MXPC0RL Index,1090.2853,-8.80E-04
10/5/2017,MXPC0RL Index,1088.6139,-0.001532993
10/6/2017,MXPC0RL Index,1091.4157,0.002573732
10/9/2017,MXPC0RL Index,1092.9278,0.001385448
10/10/2017,MXPC0RL Index,1102.948,0.009168218
10/11/2017,MXPC0RL Index,1099.8968,-0.002766404
10/12/2017,MXPC0RL Index,1107.3261,0.006754543
10/13/2017,MXPC0RL Index,1109.4008,0.001873612
10/16/2017,MXPC0RL Index,1115.5652,0.005556513
10/17/2017,MXPC0RL Index,1116.7401,0.001053188
10/18/2017,MXPC0RL Index,1116.526,-1.92E-04
10/19/2017,MXPC0RL Index,1114.9539,-0.001408028
10/20/2017,MXPC0RL Index,1111.4653,-0.003128919
10/23/2017,MXPC0RL Index,1104.3639,-0.006389223
10/24/2017,MXPC0RL Index,1101.8558,-0.002271081
10/25/2017,MXPC0RL Index,1098.3102,-0.003217844
10/26/2017,MXPC0RL Index,1098.1069,-1.85E-04
10/27/2017,MXPC0RL Index,1099.0958,9.01E-04
10/30/2017,MXPC0RL Index,1097.7018,-0.001268315
10/31/2017,MXPC0RL Index,1098.4717,7.01E-04
11/1/2017,MXPC0RL Index,1104.7284,0.005695823
11/2/2017,MXPC0RL Index,1109.002,0.003868462
11/3/2017,MXPC0RL Index,1110.0307,9.28E-04
11/6/2017,MXPC0RL Index,1103.7419,-0.005665429
11/7/2017,MXPC0RL Index,1117.685,0.012632573
11/8/2017,MXPC0RL Index,1122.6641,0.004454833
11/9/2017,MXPC0RL Index,1127.3397,0.004164736
11/10/2017,MXPC0RL Index,1131.2285,0.003449537
11/13/2017,MXPC0RL Index,1117.4215,-0.012205315
11/14/2017,MXPC0RL Index,1113.9409,-0.00311485
11/15/2017,MXPC0RL Index,1103.7138,-0.009181008
11/16/2017,MXPC0RL Index,1105.1892,0.00133676
11/17/2017,MXPC0RL Index,1106.2001,9.15E-04
11/20/2017,MXPC0RL Index,1107.606,0.001270927
11/21/2017,MXPC0RL Index,1111.9827,0.003951495
11/22/2017,MXPC0RL Index,1115.897,0.003520109
11/23/2017,MXPC0RL Index,1121.1752,0.004730006
11/24/2017,MXPC0RL Index,1123.3703,0.001957856
11/27/2017,MXPC0RL Index,1121.9519,-0.001262629
11/28/2017,MXPC0RL Index,1120.3926,-0.00138981
11/29/2017,MXPC0RL Index,1117.2232,-0.00282883
11/30/2017,MXPC0RL Index,1123.1849,0.005336176
12/1/2017,MXPC0RL Index,1121.7005,-0.001321599
12/4/2017,MXPC0RL Index,1116.1543,-0.004944457
12/5/2017,MXPC0RL Index,1118.3908,0.002003755
12/6/2017,MXPC0RL Index,1113.7557,-0.004144437
12/7/2017,MXPC0RL Index,1114.6376,7.92E-04
12/8/2017,MXPC0RL Index,1116.6487,0.001804264
12/11/2017,MXPC0RL Index,1121.1437,0.004025438
12/12/2017,MXPC0RL Index,1128.8869,0.006906519
12/13/2017,MXPC0RL Index,1140.2723,0.01008551
12/14/2017,MXPC0RL Index,1143.9247,0.003203095
12/15/2017,MXPC0RL Index,1133.653,-0.00897935
12/18/2017,MXPC0RL Index,1142.3312,0.007655076
12/19/2017,MXPC0RL Index,1138.0336,-0.003762131
12/20/2017,MXPC0RL Index,1135.7285,-0.002025511
12/21/2017,MXPC0RL Index,1129.2578,-0.0056974
12/22/2017,MXPC0RL Index,1135.1177,0.005189161
12/25/2017,MXPC0RL Index,1136.8972,0.001567679
12/26/2017,MXPC0RL Index,1137.9495,9.26E-04
12/27/2017,MXPC0RL Index,1142.7097,0.004183138
12/28/2017,MXPC0RL Index,1148.2876,0.004881292
12/29/2017,MXPC0RL Index,1148.0239,-2.30E-04
1/1/2018,MXPC0RL Index,1148.0239,0
1/2/2018,MXPC0RL Index,1154.5427,0.005678279
1/3/2018,MXPC0RL Index,1155.2922,6.49E-04
1/4/2018,MXPC0RL Index,1165.602,0.008923976
1/5/2018,MXPC0RL Index,1175.0134,0.008074283
1/8/2018,MXPC0RL Index,1177.8621,0.002424398
1/9/2018,MXPC0RL Index,1189.4144,0.009807854
1/10/2018,MXPC0RL Index,1189.798,3.23E-04
1/11/2018,MXPC0RL Index,1188.4732,-0.001113466
1/12/2018,MXPC0RL Index,1183.1708,-0.004461523
1/15/2018,MXPC0RL Index,1192.4425,0.007836316
1/16/2018,MXPC0RL Index,1191.2479,-0.001001809
1/17/2018,MXPC0RL Index,1193.4723,0.001867286
1/18/2018,MXPC0RL Index,1188.3731,-0.004272575
1/19/2018,MXPC0RL Index,1193.6891,0.004473343
1/22/2018,MXPC0RL Index,1195.2443,0.001302852
1/23/2018,MXPC0RL Index,1209.1158,0.011605577
1/24/2018,MXPC0RL Index,1222.3245,0.010924264
1/25/2018,MXPC0RL Index,1224.6927,0.001937456
1/26/2018,MXPC0RL Index,1225.1544,3.77E-04
1/29/2018,MXPC0RL Index,1214.4881,-0.008706086
1/30/2018,MXPC0RL Index,1205.3705,-0.007507361
1/31/2018,MXPC0RL Index,1205.2588,-9.27E-05
2/1/2018,MXPC0RL Index,1201.9499,-0.002745385
2/2/2018,MXPC0RL Index,1187.7584,-0.011807065
2/5/2018,MXPC0RL Index,1164.9439,-0.019208031
2/6/2018,MXPC0RL Index,1128.5563,-0.031235496
2/7/2018,MXPC0RL Index,1123.481,-0.004497162
2/8/2018,MXPC0RL Index,1125.4905,0.001788637
2/9/2018,MXPC0RL Index,1107.2226,-0.016231057
2/12/2018,MXPC0RL Index,1106.9953,-2.05E-04
2/13/2018,MXPC0RL Index,1114.2163,0.006523063
2/14/2018,MXPC0RL Index,1118.4657,0.003813802
2/15/2018,MXPC0RL Index,1123.9824,0.004932382
2/16/2018,MXPC0RL Index,1128.3811,0.003913495
2/19/2018,MXPC0RL Index,1141.5752,0.011692947
2/20/2018,MXPC0RL Index,1135.8098,-0.00505039
2/21/2018,MXPC0RL Index,1135.7315,-6.89E-05
2/22/2018,MXPC0RL Index,1126.0313,-0.008540927
2/23/2018,MXPC0RL Index,1139.8909,0.012308361
2/26/2018,MXPC0RL Index,1155.6968,0.013866152
2/27/2018,MXPC0RL Index,1151.6021,-0.003543057
2/28/2018,MXPC0RL Index,1143.2487,-0.007253721
3/1/2018,MXPC0RL Index,1141.2833,-0.001719136
3/2/2018,MXPC0RL Index,1138.6034,-0.002348146
3/5/2018,MXPC0RL Index,1121.3464,-0.015156287
3/6/2018,MXPC0RL Index,1128.0419,0.005970947
3/7/2018,MXPC0RL Index,1125.2512,-0.002473933
3/8/2018,MXPC0RL Index,1134.3033,0.008044515
3/9/2018,MXPC0RL Index,1138.2289,0.003460803
3/12/2018,MXPC0RL Index,1148.4404,0.008971394
3/13/2018,MXPC0RL Index,1151.6229,0.002771149
3/14/2018,MXPC0RL Index,1149.8392,-0.001548858
3/15/2018,MXPC0RL Index,1154.1923,0.003785834
3/16/2018,MXPC0RL Index,1153.4427,-6.49E-04
3/19/2018,MXPC0RL Index,1150.3865,-0.002649633
3/20/2018,MXPC0RL Index,1144.3443,-0.005252322
3/21/2018,MXPC0RL Index,1141.8107,-0.002214019
3/22/2018,MXPC0RL Index,1142.2446,3.80E-04
3/23/2018,MXPC0RL Index,1126.0391,-0.014187417
3/26/2018,MXPC0RL Index,1123.2511,-0.002475935
3/27/2018,MXPC0RL Index,1134.7922,0.010274728
3/28/2018,MXPC0RL Index,1123.5296,-0.009924813
3/29/2018,MXPC0RL Index,1128.0496,0.004023036
3/30/2018,MXPC0RL Index,1132.8355,0.004242633
4/2/2018,MXPC0RL Index,1130.175,-0.002348532
4/3/2018,MXPC0RL Index,1126.7355,-0.003043334
4/4/2018,MXPC0RL Index,1131.0871,0.003862131
4/5/2018,MXPC0RL Index,1136.3008,0.004609459
4/6/2018,MXPC0RL Index,1139.5576,0.002866142
4/9/2018,MXPC0RL Index,1150.3569,0.009476748
4/10/2018,MXPC0RL Index,1156.9224,0.005707359
4/11/2018,MXPC0RL Index,1155.3343,-0.001372694
4/12/2018,MXPC0RL Index,1150.7893,-0.003933926
4/13/2018,MXPC0RL Index,1151.8304,9.05E-04
4/16/2018,MXPC0RL Index,1146.5653,-0.004571072
4/17/2018,MXPC0RL Index,1141.3486,-0.00454985
4/18/2018,MXPC0RL Index,1155.3008,0.012224311
4/19/2018,MXPC0RL Index,1153.6956,-0.001389422
4/20/2018,MXPC0RL Index,1145.5758,-0.007038078
4/23/2018,MXPC0RL Index,1138.276,-0.006372167
4/24/2018,MXPC0RL Index,1142.1212,0.003378091
4/25/2018,MXPC0RL Index,1137.5392,-0.004011833
4/26/2018,MXPC0RL Index,1138.9281,0.001220969
4/27/2018,MXPC0RL Index,1151.4211,0.010969086
4/30/2018,MXPC0RL Index,1165.1832,0.011952274
5/1/2018,MXPC0RL Index,1166.4172,0.001059061
5/2/2018,MXPC0RL Index,1161.3851,-0.004314151
5/3/2018,MXPC0RL Index,1159.3959,-0.001712782
5/4/2018,MXPC0RL Index,1153.9883,-0.004664153
5/7/2018,MXPC0RL Index,1155.0551,9.24E-04
5/8/2018,MXPC0RL Index,1159.7353,0.004051928
5/9/2018,MXPC0RL Index,1157.514,-0.001915351
5/10/2018,MXPC0RL Index,1161.6148,0.003542765
5/11/2018,MXPC0RL Index,1173.7019,0.010405429
5/14/2018,MXPC0RL Index,1190.6376,0.014429303
5/15/2018,MXPC0RL Index,1173.5805,-0.014326022
5/16/2018,MXPC0RL Index,1164.7738,-0.007504129
5/17/2018,MXPC0RL Index,1159.6414,-0.004406349
5/18/2018,MXPC0RL Index,1161.1956,0.001340242
5/21/2018,MXPC0RL Index,1162.1025,7.81E-04
5/22/2018,MXPC0RL Index,1164.1012,0.0017199
5/23/2018,MXPC0RL Index,1161.472,-0.002258567
5/24/2018,MXPC0RL Index,1168.4136,0.005976554
5/25/2018,MXPC0RL Index,1162.7268,-0.004867112
5/28/2018,MXPC0RL Index,1166.8387,0.003536428
5/29/2018,MXPC0RL Index,1165.3114,-0.001308921
5/30/2018,MXPC0RL Index,1157.2671,-0.006903133
5/31/2018,MXPC0RL Index,1162.7511,0.00473875
6/1/2018,MXPC0RL Index,1158.8246,-0.003376905
6/4/2018,MXPC0RL Index,1174.7293,0.013724855
6/5/2018,MXPC0RL Index,1169.818,-0.004180793
6/6/2018,MXPC0RL Index,1176.2255,0.005477348
6/7/2018,MXPC0RL Index,1178.3515,0.001807477
