"","date","Name","BDH_Value"
"2278",2019-01-01,"M3PH0RL",951.744
"2279",2019-01-02,"M3PH0RL",977.8956
"2280",2019-01-03,"M3PH0RL",1000.607
"2281",2019-01-04,"M3PH0RL",1021.024
"2282",2019-01-07,"M3PH0RL",1039.416
"2283",2019-01-08,"M3PH0RL",1018.794
"2284",2019-01-09,"M3PH0RL",1042.82
"2285",2019-01-10,"M3PH0RL",1056.474
"2286",2019-01-11,"M3PH0RL",1044.815
"2287",2019-01-14,"M3PH0RL",1056.667
"2288",2019-01-15,"M3PH0RL",1065.86
"2289",2019-01-16,"M3PH0RL",1010.218
"2290",2019-01-17,"M3PH0RL",1042.215
"2291",2019-01-18,"M3PH0RL",1056.436
"2292",2019-01-21,"M3PH0RL",1059.753
"2293",2019-01-22,"M3PH0RL",1043.801
"2294",2019-01-23,"M3PH0RL",1045.235
"2295",2019-01-24,"M3PH0RL",1046.254
"2296",2019-01-25,"M3PH0RL",1056.157
"2297",2019-01-28,"M3PH0RL",1053.791
"2298",2019-01-29,"M3PH0RL",1042.557
"2299",2019-01-30,"M3PH0RL",1040.025
"2300",2019-01-31,"M3PH0RL",1036.368
"2301",2019-02-01,"M3PH0RL",1055.566
"2302",2019-02-04,"M3PH0RL",1041.76
"2303",2019-02-05,"M3PH0RL",1041.76
"2304",2019-02-06,"M3PH0RL",1047.067
"2305",2019-02-07,"M3PH0RL",1051.777
"2306",2019-02-08,"M3PH0RL",1050.319
"2307",2019-02-11,"M3PH0RL",1059.954
"2308",2019-02-12,"M3PH0RL",1053.09
"2309",2019-02-13,"M3PH0RL",1041.056
"2310",2019-02-14,"M3PH0RL",1054.321
"2311",2019-02-15,"M3PH0RL",1046.565
"2312",2019-02-18,"M3PH0RL",1036.932
"2313",2019-02-19,"M3PH0RL",1023.973
"2314",2019-02-20,"M3PH0RL",1048.98
"2315",2019-02-21,"M3PH0RL",1043.86
"2316",2019-02-22,"M3PH0RL",1057.834
"2317",2019-02-25,"M3PH0RL",1057.834
"2318",2019-02-26,"M3PH0RL",1066.088
"2319",2019-02-27,"M3PH0RL",1052.972
"2320",2019-02-28,"M3PH0RL",1047.378
"2321",2019-03-01,"M3PH0RL",1032.982
"2322",2019-03-04,"M3PH0RL",1038.836
"2323",2019-03-05,"M3PH0RL",1017.837
"2324",2019-03-06,"M3PH0RL",1046.116
"2325",2019-03-07,"M3PH0RL",1040.612
"2326",2019-03-08,"M3PH0RL",1027.898
"2327",2019-03-11,"M3PH0RL",1029.761
"2328",2019-03-12,"M3PH0RL",1002.104
"2329",2019-03-13,"M3PH0RL",1011.029
"2330",2019-03-14,"M3PH0RL",1008.757
"2331",2019-03-15,"M3PH0RL",1028.736
"2332",2019-03-18,"M3PH0RL",1041.61
"2333",2019-03-19,"M3PH0RL",1032.593
"2334",2019-03-20,"M3PH0RL",1041.857
"2335",2019-03-21,"M3PH0RL",1053.645
"2336",2019-03-22,"M3PH0RL",1071.43
"2337",2019-03-25,"M3PH0RL",1053.952
"2338",2019-03-26,"M3PH0RL",1062.77
"2339",2019-03-27,"M3PH0RL",1050.596
"2340",2019-03-28,"M3PH0RL",1052.507
"2341",2019-03-29,"M3PH0RL",1071.551
"2342",2019-04-01,"M3PH0RL",1060.578
"2343",2019-04-02,"M3PH0RL",1064.808
"2344",2019-04-03,"M3PH0RL",1069.509
"2345",2019-04-04,"M3PH0RL",1068.08
"2346",2019-04-05,"M3PH0RL",1065.988
"2347",2019-04-08,"M3PH0RL",1070.716
"2348",2019-04-09,"M3PH0RL",1070.716
"2349",2019-04-10,"M3PH0RL",1088.937
"2350",2019-04-11,"M3PH0RL",1098.093
"2351",2019-04-12,"M3PH0RL",1088.377
"2352",2019-04-15,"M3PH0RL",1090.303
"2353",2019-04-16,"M3PH0RL",1105.909
"2354",2019-04-17,"M3PH0RL",1100.755
"2355",2019-04-18,"M3PH0RL",1100.755
"2356",2019-04-19,"M3PH0RL",1100.755
"2357",2019-04-22,"M3PH0RL",1085.589
"2358",2019-04-23,"M3PH0RL",1096.235
"2359",2019-04-24,"M3PH0RL",1102.632
"2360",2019-04-25,"M3PH0RL",1130.48
"2361",2019-04-26,"M3PH0RL",1121.09
"2362",2019-04-29,"M3PH0RL",1120.305
"2363",2019-04-30,"M3PH0RL",1134.633
"2364",2019-05-01,"M3PH0RL",1134.633
"2365",2019-05-02,"M3PH0RL",1135.808
"2366",2019-05-03,"M3PH0RL",1120.98
"2367",2019-05-06,"M3PH0RL",1098.684
"2368",2019-05-07,"M3PH0RL",1103.685
"2369",2019-05-08,"M3PH0RL",1089.239
"2370",2019-05-09,"M3PH0RL",1067.833
"2371",2019-05-10,"M3PH0RL",1072.524
"2372",2019-05-13,"M3PH0RL",1072.524
"2373",2019-05-14,"M3PH0RL",1076.783
"2374",2019-05-15,"M3PH0RL",1055.499
"2375",2019-05-16,"M3PH0RL",1052.502
"2376",2019-05-17,"M3PH0RL",1068.501
"2377",2019-05-20,"M3PH0RL",1080.363
"2378",2019-05-21,"M3PH0RL",1087.164
"2379",2019-05-22,"M3PH0RL",1088.662
"2380",2019-05-23,"M3PH0RL",1094.403
"2381",2019-05-24,"M3PH0RL",1083.863
"2382",2019-05-27,"M3PH0RL",1082.672
"2383",2019-05-28,"M3PH0RL",1099.154
"2384",2019-05-29,"M3PH0RL",1097.941
"2385",2019-05-30,"M3PH0RL",1099.391
"2386",2019-05-31,"M3PH0RL",1125.81
"2387",2019-06-03,"M3PH0RL",1169.702
"2388",2019-06-04,"M3PH0RL",1137.444
"2389",2019-06-05,"M3PH0RL",1137.444
"2390",2019-06-06,"M3PH0RL",1134.943
"2391",2019-06-07,"M3PH0RL",1128.903
"2392",2019-06-10,"M3PH0RL",1142.275
"2393",2019-06-11,"M3PH0RL",1143.551
"2394",2019-06-12,"M3PH0RL",1143.551
"2395",2019-06-13,"M3PH0RL",1142.501
"2396",2019-06-14,"M3PH0RL",1129.733
"2397",2019-06-17,"M3PH0RL",1115.736
"2398",2019-06-18,"M3PH0RL",1109.684
"2399",2019-06-19,"M3PH0RL",1129.163
"2400",2019-06-20,"M3PH0RL",1128.535
"2401",2019-06-21,"M3PH0RL",1135.922
"2402",2019-06-24,"M3PH0RL",1151.192
"2403",2019-06-25,"M3PH0RL",1131.92
"2404",2019-06-26,"M3PH0RL",1130.152
"2405",2019-06-27,"M3PH0RL",1134.948
"2406",2019-06-28,"M3PH0RL",1127.137
"2407",2019-07-01,"M3PH0RL",1152.763
"2408",2019-07-02,"M3PH0RL",1149.733
"2409",2019-07-03,"M3PH0RL",1150.379
"2410",2019-07-04,"M3PH0RL",1148.166
"2411",2019-07-05,"M3PH0RL",1158.171
"2412",2019-07-08,"M3PH0RL",1147.476
"2413",2019-07-09,"M3PH0RL",1148.039
"2414",2019-07-10,"M3PH0RL",1144.049
"2415",2019-07-11,"M3PH0RL",1177.762
"2416",2019-07-12,"M3PH0RL",1171.903
"2417",2019-07-15,"M3PH0RL",1198.092
"2418",2019-07-16,"M3PH0RL",1177.164
"2419",2019-07-17,"M3PH0RL",1166.164
"2420",2019-07-18,"M3PH0RL",1167.515
"2421",2019-07-19,"M3PH0RL",1170.9
"2422",2019-07-22,"M3PH0RL",1158.754
"2423",2019-07-23,"M3PH0RL",1159.006
"2424",2019-07-24,"M3PH0RL",1149.106
"2425",2019-07-25,"M3PH0RL",1163.06
"2426",2019-07-26,"M3PH0RL",1148.012
"2427",2019-07-29,"M3PH0RL",1154.867
"2428",2019-07-30,"M3PH0RL",1148.835
"2429",2019-07-31,"M3PH0RL",1120.365
"2430",2019-08-01,"M3PH0RL",1133.97
"2431",2019-08-02,"M3PH0RL",1133.906
"2432",2019-08-05,"M3PH0RL",1082.666
"2433",2019-08-06,"M3PH0RL",1067.59
"2434",2019-08-07,"M3PH0RL",1076.093
"2435",2019-08-08,"M3PH0RL",1076.296
"2436",2019-08-09,"M3PH0RL",1062.351
"2437",2019-08-12,"M3PH0RL",1062.351
"2438",2019-08-13,"M3PH0RL",1023.737
"2439",2019-08-14,"M3PH0RL",1049.62
"2440",2019-08-15,"M3PH0RL",1032.111
"2441",2019-08-16,"M3PH0RL",1033.239
"2442",2019-08-19,"M3PH0RL",1044.952
"2443",2019-08-20,"M3PH0RL",1058.268
"2444",2019-08-21,"M3PH0RL",1058.268
"2445",2019-08-22,"M3PH0RL",1038.767
"2446",2019-08-23,"M3PH0RL",1034.306
"2447",2019-08-26,"M3PH0RL",1034.306
"2448",2019-08-27,"M3PH0RL",1016.946
"2449",2019-08-28,"M3PH0RL",1030.471
"2450",2019-08-29,"M3PH0RL",1031.568
"2451",2019-08-30,"M3PH0RL",1035.957
"2452",2019-09-02,"M3PH0RL",1032.294
"2453",2019-09-03,"M3PH0RL",1013.202
"2454",2019-09-04,"M3PH0RL",1023.645
"2455",2019-09-05,"M3PH0RL",1030.994
"2456",2019-09-06,"M3PH0RL",1050.912
"2457",2019-09-09,"M3PH0RL",1059.432
"2458",2019-09-10,"M3PH0RL",1043.972
"2459",2019-09-11,"M3PH0RL",1048.565
"2460",2019-09-12,"M3PH0RL",1044.719
"2461",2019-09-13,"M3PH0RL",1054.643
"2462",2019-09-16,"M3PH0RL",1048.978
"2463",2019-09-17,"M3PH0RL",1048.083
"2464",2019-09-18,"M3PH0RL",1035.189
"2465",2019-09-19,"M3PH0RL",1049.673
"2466",2019-09-20,"M3PH0RL",1033.168
"2467",2019-09-23,"M3PH0RL",1043.212
"2468",2019-09-24,"M3PH0RL",1064.677
"2469",2019-09-25,"M3PH0RL",1067.988
"2470",2019-09-26,"M3PH0RL",1070.999
"2471",2019-09-27,"M3PH0RL",1061.602
"2472",2019-09-30,"M3PH0RL",1072.966
"2473",2019-10-01,"M3PH0RL",1057.973
"2474",2019-10-02,"M3PH0RL",1038.395
"2475",2019-10-03,"M3PH0RL",1017.941
"2476",2019-10-04,"M3PH0RL",1052.933
"2477",2019-10-07,"M3PH0RL",1057.192
"2478",2019-10-08,"M3PH0RL",1061.924
"2479",2019-10-09,"M3PH0RL",1053.175
"2480",2019-10-10,"M3PH0RL",1073.71
"2481",2019-10-11,"M3PH0RL",1090.514
"2482",2019-10-14,"M3PH0RL",1098.997
"2483",2019-10-15,"M3PH0RL",1082.604
"2484",2019-10-16,"M3PH0RL",1101.873
"2485",2019-10-17,"M3PH0RL",1109.789
"2486",2019-10-18,"M3PH0RL",1108.919
"2487",2019-10-21,"M3PH0RL",1103.082
"2488",2019-10-22,"M3PH0RL",1107.642
"2489",2019-10-23,"M3PH0RL",1117.444
"2490",2019-10-24,"M3PH0RL",1114.831
"2491",2019-10-25,"M3PH0RL",1110.478
"2492",2019-10-28,"M3PH0RL",1105.256
"2493",2019-10-29,"M3PH0RL",1118.086
"2494",2019-10-30,"M3PH0RL",1127.135
"2495",2019-10-31,"M3PH0RL",1120.325
"2496",2019-11-01,"M3PH0RL",1120.325
"2497",2019-11-04,"M3PH0RL",1140.028
"2498",2019-11-05,"M3PH0RL",1159.236
"2499",2019-11-06,"M3PH0RL",1108.164
"2500",2019-11-07,"M3PH0RL",1128.861
"2501",2019-11-08,"M3PH0RL",1128.478
"2502",2019-11-11,"M3PH0RL",1104.688
"2503",2019-11-12,"M3PH0RL",1115.555
"2504",2019-11-13,"M3PH0RL",1107.018
"2505",2019-11-14,"M3PH0RL",1113.489
"2506",2019-11-15,"M3PH0RL",1111.535
"2507",2019-11-18,"M3PH0RL",1098.325
"2508",2019-11-19,"M3PH0RL",1094.262
"2509",2019-11-20,"M3PH0RL",1098.219
"2510",2019-11-21,"M3PH0RL",1082.636
"2511",2019-11-22,"M3PH0RL",1084.836
"2512",2019-11-25,"M3PH0RL",1084.836
"2513",2016-09-14,"M3TH0RL",918.1102
"2514",2016-09-15,"M3TH0RL",929.7952
"2515",2016-09-16,"M3TH0RL",946.3737
"2516",2016-09-19,"M3TH0RL",969.029
"2517",2016-09-20,"M3TH0RL",941.3535
"2518",2016-09-21,"M3TH0RL",950.663
"2519",2016-09-22,"M3TH0RL",974.2594
"2520",2016-09-23,"M3TH0RL",961.2809
"2521",2016-09-26,"M3TH0RL",966.6653
"2522",2016-09-27,"M3TH0RL",980.1734
"2523",2016-09-28,"M3TH0RL",954.2328
"2524",2016-09-29,"M3TH0RL",961.9053
"2525",2016-09-30,"M3TH0RL",965.8423
"2526",2016-10-03,"M3TH0RL",962.2525
"2527",2016-10-04,"M3TH0RL",977.1501
"2528",2016-10-05,"M3TH0RL",961.4444
"2529",2016-10-06,"M3TH0RL",943.5836
"2530",2016-10-07,"M3TH0RL",946.4279
"2531",2016-10-10,"M3TH0RL",913.3193
"2532",2016-10-11,"M3TH0RL",882.705
"2533",2016-10-12,"M3TH0RL",832.6422
"2534",2016-10-13,"M3TH0RL",860.7056
"2535",2016-10-14,"M3TH0RL",931.2545
"2536",2016-10-17,"M3TH0RL",915.9345
"2537",2016-10-18,"M3TH0RL",926.4912
"2538",2016-10-19,"M3TH0RL",922.2669
"2539",2016-10-20,"M3TH0RL",907.0032
"2540",2016-10-21,"M3TH0RL",927.9158
"2541",2016-10-24,"M3TH0RL",927.9158
"2542",2016-10-25,"M3TH0RL",929.2495
"2543",2016-10-26,"M3TH0RL",915.4468
"2544",2016-10-27,"M3TH0RL",917.0096
"2545",2016-10-28,"M3TH0RL",917.0358
"2546",2016-10-31,"M3TH0RL",915.2114
"2547",2016-11-01,"M3TH0RL",906.2781
"2548",2016-11-02,"M3TH0RL",902.3062
"2549",2016-11-03,"M3TH0RL",887.1418
"2550",2016-11-04,"M3TH0RL",890.8414
"2551",2016-11-07,"M3TH0RL",890.3833
"2552",2016-11-08,"M3TH0RL",904.3203
"2553",2016-11-09,"M3TH0RL",900.6479
"2554",2016-11-10,"M3TH0RL",924.4727
"2555",2016-11-11,"M3TH0RL",902.7754
"2556",2016-11-14,"M3TH0RL",875.0316
"2557",2016-11-15,"M3TH0RL",876.713
"2558",2016-11-16,"M3TH0RL",878.587
"2559",2016-11-17,"M3TH0RL",875.0316
"2560",2016-11-18,"M3TH0RL",854.9691
"2561",2016-11-21,"M3TH0RL",869.6437
"2562",2016-11-22,"M3TH0RL",887.936
"2563",2016-11-23,"M3TH0RL",892.4175
"2564",2016-11-24,"M3TH0RL",874.4705
"2565",2016-11-25,"M3TH0RL",889.6412
"2566",2016-11-28,"M3TH0RL",895.9392
"2567",2016-11-29,"M3TH0RL",885.442
"2568",2016-11-30,"M3TH0RL",909.7944
"2569",2016-12-01,"M3TH0RL",889.5914
"2570",2016-12-02,"M3TH0RL",879.2403
"2571",2016-12-05,"M3TH0RL",879.2403
"2572",2016-12-06,"M3TH0RL",903.3635
"2573",2016-12-07,"M3TH0RL",914.9483
"2574",2016-12-08,"M3TH0RL",915.925
"2575",2016-12-09,"M3TH0RL",923.0095
"2576",2016-12-12,"M3TH0RL",923.0095
"2577",2016-12-13,"M3TH0RL",924.1766
"2578",2016-12-14,"M3TH0RL",915.9765
"2579",2016-12-15,"M3TH0RL",891.2937
"2580",2016-12-16,"M3TH0RL",906.5422
"2581",2016-12-19,"M3TH0RL",912.5768
"2582",2016-12-20,"M3TH0RL",909.0304
"2583",2016-12-21,"M3TH0RL",893.653
"2584",2016-12-22,"M3TH0RL",888.9721
"2585",2016-12-23,"M3TH0RL",881.9294
"2586",2016-12-26,"M3TH0RL",881.9294
"2587",2016-12-27,"M3TH0RL",881.611
"2588",2016-12-28,"M3TH0RL",884.9366
"2589",2016-12-29,"M3TH0RL",906.9441
"2590",2016-12-30,"M3TH0RL",910.4771
"2591",2017-01-02,"M3TH0RL",910.4771
"2592",2017-01-03,"M3TH0RL",910.4771
"2593",2017-01-04,"M3TH0RL",910.35
"2594",2017-01-05,"M3TH0RL",911.0623
"2595",2017-01-06,"M3TH0RL",917.7685
"2596",2017-01-09,"M3TH0RL",908.0002
"2597",2017-01-10,"M3TH0RL",911.762
"2598",2017-01-11,"M3TH0RL",900.4051
"2599",2017-01-12,"M3TH0RL",909.5694
"2600",2017-01-13,"M3TH0RL",912.6495
"2601",2017-01-16,"M3TH0RL",895.6153
"2602",2017-01-17,"M3TH0RL",895.1491
"2603",2017-01-18,"M3TH0RL",894.8956
"2604",2017-01-19,"M3TH0RL",901.2953
"2605",2017-01-20,"M3TH0RL",896.374
"2606",2017-01-23,"M3TH0RL",903.5428
"2607",2017-01-24,"M3TH0RL",913.0541
"2608",2017-01-25,"M3TH0RL",917.0651
"2609",2017-01-26,"M3TH0RL",944.9927
"2610",2017-01-27,"M3TH0RL",944.3232
"2611",2017-01-30,"M3TH0RL",928.3575
"2612",2017-01-31,"M3TH0RL",921.9258
"2613",2017-02-01,"M3TH0RL",911.9542
"2614",2017-02-02,"M3TH0RL",917.4803
"2615",2017-02-03,"M3TH0RL",917.3495
"2616",2017-02-06,"M3TH0RL",914.6234
"2617",2017-02-07,"M3TH0RL",909.522
"2618",2017-02-08,"M3TH0RL",913.8275
"2619",2017-02-09,"M3TH0RL",915.0806
"2620",2017-02-10,"M3TH0RL",909.4831
"2621",2017-02-13,"M3TH0RL",909.4831
"2622",2017-02-14,"M3TH0RL",903.3379
"2623",2017-02-15,"M3TH0RL",894.3076
"2624",2017-02-16,"M3TH0RL",890.7778
"2625",2017-02-17,"M3TH0RL",894.8699
"2626",2017-02-20,"M3TH0RL",893.7971
"2627",2017-02-21,"M3TH0RL",885.3949
"2628",2017-02-22,"M3TH0RL",885.9006
"2629",2017-02-23,"M3TH0RL",915.4075
"2630",2017-02-24,"M3TH0RL",908.873
"2631",2017-02-27,"M3TH0RL",898.7355
"2632",2017-02-28,"M3TH0RL",905.2789
"2633",2017-03-01,"M3TH0RL",919.7097
"2634",2017-03-02,"M3TH0RL",911.1073
"2635",2017-03-03,"M3TH0RL",912.9289
"2636",2017-03-06,"M3TH0RL",910.249
"2637",2017-03-07,"M3TH0RL",917.0881
"2638",2017-03-08,"M3TH0RL",920.945
"2639",2017-03-09,"M3TH0RL",914.0693
"2640",2017-03-10,"M3TH0RL",908.927
"2641",2017-03-13,"M3TH0RL",918.9896
"2642",2017-03-14,"M3TH0RL",919.1717
"2643",2017-03-15,"M3TH0RL",921.6641
"2644",2017-03-16,"M3TH0RL",934.5835
"2645",2017-03-17,"M3TH0RL",935.5573
"2646",2017-03-20,"M3TH0RL",926.6631
"2647",2017-03-21,"M3TH0RL",936.2177
"2648",2017-03-22,"M3TH0RL",944.8298
"2649",2017-03-23,"M3TH0RL",944.8571
"2650",2017-03-24,"M3TH0RL",928.6022
"2651",2017-03-27,"M3TH0RL",939.8684
"2652",2017-03-28,"M3TH0RL",955.6739
"2653",2017-03-29,"M3TH0RL",951.0033
"2654",2017-03-30,"M3TH0RL",951.1552
"2655",2017-03-31,"M3TH0RL",948.8437
"2656",2017-04-03,"M3TH0RL",949.189
"2657",2017-04-04,"M3TH0RL",951.4177
"2658",2017-04-05,"M3TH0RL",960.657
"2659",2017-04-06,"M3TH0RL",960.657
"2660",2017-04-07,"M3TH0RL",954.8534
"2661",2017-04-10,"M3TH0RL",954.219
"2662",2017-04-11,"M3TH0RL",955.4609
"2663",2017-04-12,"M3TH0RL",970.3932
"2664",2017-04-13,"M3TH0RL",970.3932
"2665",2017-04-14,"M3TH0RL",970.3932
"2666",2017-04-17,"M3TH0RL",964.2598
"2667",2017-04-18,"M3TH0RL",961.2996
"2668",2017-04-19,"M3TH0RL",964.5108
"2669",2017-04-20,"M3TH0RL",965.9148
"2670",2017-04-21,"M3TH0RL",969.2497
"2671",2017-04-24,"M3TH0RL",970.0962
"2672",2017-04-25,"M3TH0RL",964.7913
"2673",2017-04-26,"M3TH0RL",1008.973
"2674",2017-04-27,"M3TH0RL",1003.859
"2675",2017-04-28,"M3TH0RL",996.5848
"2676",2017-05-01,"M3TH0RL",996.5848
"2677",2017-05-02,"M3TH0RL",999.0398
"2678",2017-05-03,"M3TH0RL",991.4327
"2679",2017-05-04,"M3TH0RL",987.8515
"2680",2017-05-05,"M3TH0RL",994.1418
"2681",2017-05-08,"M3TH0RL",998.7017
"2682",2017-05-09,"M3TH0RL",991.5682
"2683",2017-05-10,"M3TH0RL",991.5682
"2684",2017-05-11,"M3TH0RL",1004.107
"2685",2017-05-12,"M3TH0RL",1021.664
"2686",2017-05-15,"M3TH0RL",1035.379
"2687",2017-05-16,"M3TH0RL",1039.522
"2688",2017-05-17,"M3TH0RL",1077.194
"2689",2017-05-18,"M3TH0RL",1094.94
"2690",2017-05-19,"M3TH0RL",1094.059
"2691",2017-05-22,"M3TH0RL",1105.991
"2692",2017-05-23,"M3TH0RL",1101.482
"2693",2017-05-24,"M3TH0RL",1119.081
"2694",2017-05-25,"M3TH0RL",1120.197
"2695",2017-05-26,"M3TH0RL",1126.763
"2696",2017-05-29,"M3TH0RL",1123.627
"2697",2017-05-30,"M3TH0RL",1119.435
"2698",2017-05-31,"M3TH0RL",1113.302
"2699",2017-06-01,"M3TH0RL",1127.175
"2700",2017-06-02,"M3TH0RL",1121.983
"2701",2017-06-05,"M3TH0RL",1157.171
"2702",2017-06-06,"M3TH0RL",1156.644
"2703",2017-06-07,"M3TH0RL",1203.981
"2704",2017-06-08,"M3TH0RL",1205.546
"2705",2017-06-09,"M3TH0RL",1171.824
"2706",2017-06-12,"M3TH0RL",1159.179
"2707",2017-06-13,"M3TH0RL",1158.363
"2708",2017-06-14,"M3TH0RL",1172.979
"2709",2017-06-15,"M3TH0RL",1162.591
"2710",2017-06-16,"M3TH0RL",1163.104
"2711",2017-06-19,"M3TH0RL",1168.366
"2712",2017-06-20,"M3TH0RL",1137.208
"2713",2017-06-21,"M3TH0RL",1140.781
"2714",2017-06-22,"M3TH0RL",1124.377
"2715",2017-06-23,"M3TH0RL",1121.371
"2716",2017-06-26,"M3TH0RL",1137.392
"2717",2017-06-27,"M3TH0RL",1159.114
"2718",2017-06-28,"M3TH0RL",1140.446
"2719",2017-06-29,"M3TH0RL",1166.646
"2720",2017-06-30,"M3TH0RL",1171.218
"2721",2017-07-03,"M3TH0RL",1166.303
"2722",2017-07-04,"M3TH0RL",1177.941
"2723",2017-07-05,"M3TH0RL",1181.208
"2724",2017-07-06,"M3TH0RL",1172.168
"2725",2017-07-07,"M3TH0RL",1179.528
"2726",2017-07-10,"M3TH0RL",1179.528
"2727",2017-07-11,"M3TH0RL",1170.45
"2728",2017-07-12,"M3TH0RL",1160.49
"2729",2017-07-13,"M3TH0RL",1158.875
"2730",2017-07-14,"M3TH0RL",1149.401
"2731",2017-07-17,"M3TH0RL",1154.293
"2732",2017-07-18,"M3TH0RL",1149.917
"2733",2017-07-19,"M3TH0RL",1162.257
"2734",2017-07-20,"M3TH0RL",1177.038
"2735",2017-07-21,"M3TH0RL",1189.425
"2736",2017-07-24,"M3TH0RL",1182.605
"2737",2017-07-25,"M3TH0RL",1193.363
"2738",2017-07-26,"M3TH0RL",1192.507
"2739",2017-07-27,"M3TH0RL",1177.177
"2740",2017-07-28,"M3TH0RL",1177.177
"2741",2017-07-31,"M3TH0RL",1199.943
"2742",2017-08-01,"M3TH0RL",1191.006
"2743",2017-08-02,"M3TH0RL",1191.006
"2744",2017-08-03,"M3TH0RL",1187.583
"2745",2017-08-04,"M3TH0RL",1200.809
"2746",2017-08-07,"M3TH0RL",1202.399
"2747",2017-08-08,"M3TH0RL",1178.911
"2748",2017-08-09,"M3TH0RL",1178.592
"2749",2017-08-10,"M3TH0RL",1183.62
"2750",2017-08-11,"M3TH0RL",1183.977
"2751",2017-08-14,"M3TH0RL",1183.977
"2752",2017-08-15,"M3TH0RL",1161.323
"2753",2017-08-16,"M3TH0RL",1151.996
"2754",2017-08-17,"M3TH0RL",1144.347
"2755",2017-08-18,"M3TH0RL",1141.607
"2756",2017-08-21,"M3TH0RL",1165.675
"2757",2017-08-22,"M3TH0RL",1144.742
"2758",2017-08-23,"M3TH0RL",1149.579
"2759",2017-08-24,"M3TH0RL",1171.633
"2760",2017-08-25,"M3TH0RL",1160.103
"2761",2017-08-28,"M3TH0RL",1189.013
"2762",2017-08-29,"M3TH0RL",1247.286
"2763",2017-08-30,"M3TH0RL",1240.897
"2764",2017-08-31,"M3TH0RL",1245.783
"2765",2017-09-01,"M3TH0RL",1233.735
"2766",2017-09-04,"M3TH0RL",1255.058
"2767",2017-09-05,"M3TH0RL",1251.051
"2768",2017-09-06,"M3TH0RL",1239.185
"2769",2017-09-07,"M3TH0RL",1250.302
"2770",2017-09-08,"M3TH0RL",1241.057
"2771",2017-09-11,"M3TH0RL",1252.939
"2772",2017-09-12,"M3TH0RL",1240.532
"2773",2017-09-13,"M3TH0RL",1241.619
"2774",2017-09-14,"M3TH0RL",1284.256
"2775",2017-09-15,"M3TH0RL",1268.242
"2776",2017-09-18,"M3TH0RL",1293.911
"2777",2017-09-19,"M3TH0RL",1311.279
"2778",2017-09-20,"M3TH0RL",1324.705
"2779",2017-09-21,"M3TH0RL",1309.102
"2780",2017-09-22,"M3TH0RL",1336.321
"2781",2017-09-25,"M3TH0RL",1306.147
"2782",2017-09-26,"M3TH0RL",1307.327
"2783",2017-09-27,"M3TH0RL",1336.721
"2784",2017-09-28,"M3TH0RL",1320.218
"2785",2017-09-29,"M3TH0RL",1343.731
"2786",2017-10-02,"M3TH0RL",1387.777
"2787",2017-10-03,"M3TH0RL",1356.869
"2788",2017-10-04,"M3TH0RL",1360.448
"2789",2017-10-05,"M3TH0RL",1357.058
"2790",2017-10-06,"M3TH0RL",1361.591
"2791",2017-10-09,"M3TH0RL",1355.026
"2792",2017-10-10,"M3TH0RL",1373.567
"2793",2017-10-11,"M3TH0RL",1370.608
"2794",2017-10-12,"M3TH0RL",1379.708
"2795",2017-10-13,"M3TH0RL",1379.708
"2796",2017-10-16,"M3TH0RL",1402.884
"2797",2017-10-17,"M3TH0RL",1384.046
"2798",2017-10-18,"M3TH0RL",1351.838
"2799",2017-10-19,"M3TH0RL",1317.712
"2800",2017-10-20,"M3TH0RL",1363.767
"2801",2017-10-23,"M3TH0RL",1363.767
"2802",2017-10-24,"M3TH0RL",1355.149
"2803",2017-10-25,"M3TH0RL",1361.96
"2804",2017-10-26,"M3TH0RL",1361.96
"2805",2017-10-27,"M3TH0RL",1363.002
"2806",2017-10-30,"M3TH0RL",1378.011
"2807",2017-10-31,"M3TH0RL",1374.932
"2808",2017-11-01,"M3TH0RL",1374.124
"2809",2017-11-02,"M3TH0RL",1365.66
"2810",2017-11-03,"M3TH0RL",1379.083
"2811",2017-11-06,"M3TH0RL",1403.832
"2812",2017-11-07,"M3TH0RL",1399.077
"2813",2017-11-08,"M3TH0RL",1440.015
"2814",2017-11-09,"M3TH0RL",1435.894
"2815",2017-11-10,"M3TH0RL",1400.555
"2816",2017-11-13,"M3TH0RL",1394.198
"2817",2017-11-14,"M3TH0RL",1428.512
"2818",2017-11-15,"M3TH0RL",1422.408
"2819",2017-11-16,"M3TH0RL",1447.006
"2820",2017-11-17,"M3TH0RL",1486.384
"2821",2017-11-20,"M3TH0RL",1473.089
"2822",2017-11-21,"M3TH0RL",1467.652
"2823",2017-11-22,"M3TH0RL",1474.665
"2824",2017-11-23,"M3TH0RL",1463.13
"2825",2017-11-24,"M3TH0RL",1441.381
"2826",2017-11-27,"M3TH0RL",1447.326
"2827",2017-11-28,"M3TH0RL",1446.471
"2828",2017-11-29,"M3TH0RL",1448.695
"2829",2017-11-30,"M3TH0RL",1416.098
"2830",2017-12-01,"M3TH0RL",1422.456
"2831",2017-12-04,"M3TH0RL",1413.865
"2832",2017-12-05,"M3TH0RL",1413.865
"2833",2017-12-06,"M3TH0RL",1387.437
"2834",2017-12-07,"M3TH0RL",1404.194
"2835",2017-12-08,"M3TH0RL",1402.368
"2836",2017-12-11,"M3TH0RL",1402.368
"2837",2017-12-12,"M3TH0RL",1388.076
