date,Name,BDH_Value,Return
6/28/2010,MXASJRE,170.7015,0.004358655
6/29/2010,MXASJRE,166.5714,-0.024194866
6/30/2010,MXASJRE,165.5865,-0.00591278
7/1/2010,MXASJRE,164.9975,-0.003557053
7/2/2010,MXASJRE,165.2819,0.001723662
7/5/2010,MXASJRE,164.9792,-0.001831417
7/6/2010,MXASJRE,167.1423,0.01311135
7/7/2010,MXASJRE,165.9744,-0.006987459
7/8/2010,MXASJRE,167.5891,0.009728609
7/9/2010,MXASJRE,171.316,0.02223832
7/12/2010,MXASJRE,172.9205,0.009365733
7/13/2010,MXASJRE,173.4993,0.003347203
7/14/2010,MXASJRE,174.9007,0.008077266
7/15/2010,MXASJRE,173.5907,-0.007489964
7/16/2010,MXASJRE,173.2353,-0.002047345
7/19/2010,MXASJRE,172.626,-0.003517182
7/20/2010,MXASJRE,175.2155,0.015000637
7/21/2010,MXASJRE,176.0178,0.004578933
7/22/2010,MXASJRE,177.4466,0.008117361
7/23/2010,MXASJRE,179.8443,0.013512234
7/26/2010,MXASJRE,180.4946,0.003615906
7/27/2010,MXASJRE,180.6267,7.32E-04
7/28/2010,MXASJRE,179.6606,-0.0053486
7/29/2010,MXASJRE,180.0671,0.0022626
7/30/2010,MXASJRE,180.1281,3.39E-04
8/2/2010,MXASJRE,183.8881,0.020874034
8/3/2010,MXASJRE,185.4125,0.008289824
8/4/2010,MXASJRE,185.4473,1.88E-04
8/5/2010,MXASJRE,183.6993,-0.009425858
8/6/2010,MXASJRE,184.6444,0.005144821
8/9/2010,MXASJRE,186.24,0.008641475
8/10/2010,MXASJRE,184.0143,-0.011950709
8/11/2010,MXASJRE,182.8659,-0.006240819
8/12/2010,MXASJRE,181.5752,-0.007058178
8/13/2010,MXASJRE,181.7479,9.51E-04
8/16/2010,MXASJRE,178.7091,-0.016719863
8/17/2010,MXASJRE,179.1563,0.002502391
8/18/2010,MXASJRE,179.1563,0
8/19/2010,MXASJRE,180.7113,0.008679572
8/20/2010,MXASJRE,179.3615,-0.007469372
8/23/2010,MXASJRE,178.8838,-0.002663336
8/24/2010,MXASJRE,177.5015,-0.007727363
8/25/2010,MXASJRE,177.3897,-6.30E-04
8/26/2010,MXASJRE,177.7353,0.001948253
8/27/2010,MXASJRE,177.0747,-0.003716763
8/30/2010,MXASJRE,177.8268,0.00424736
8/31/2010,MXASJRE,177.2271,-0.003372383
9/1/2010,MXASJRE,178.6297,0.00791414
9/2/2010,MXASJRE,180.4444,0.010159005
9/3/2010,MXASJRE,181.9894,0.008562194
9/6/2010,MXASJRE,186.1058,0.0226189
9/7/2010,MXASJRE,186.8358,0.0039225
9/8/2010,MXASJRE,184.942,-0.010136173
9/9/2010,MXASJRE,186.3403,0.007560749
9/10/2010,MXASJRE,186.5774,0.001272403
9/13/2010,MXASJRE,189.4096,0.015179759
9/14/2010,MXASJRE,189.7386,0.001736976
9/15/2010,MXASJRE,190.4617,0.003811033
9/16/2010,MXASJRE,190.3716,-4.73E-04
9/17/2010,MXASJRE,192.5211,0.011291075
9/20/2010,MXASJRE,193.9791,0.007573196
9/21/2010,MXASJRE,195.2128,0.006359964
9/22/2010,MXASJRE,196.7115,0.007677263
9/23/2010,MXASJRE,196.5586,-7.77E-04
9/24/2010,MXASJRE,197.5067,0.004823498
9/27/2010,MXASJRE,199.6807,0.011007222
9/28/2010,MXASJRE,197.5496,-0.010672539
9/29/2010,MXASJRE,199.0179,0.007432564
9/30/2010,MXASJRE,200.1599,0.005738177
10/1/2010,MXASJRE,200.9144,0.003769486
10/4/2010,MXASJRE,202.5969,0.008374213
10/5/2010,MXASJRE,201.047,-0.007650166
10/6/2010,MXASJRE,205.2378,0.020844877
10/7/2010,MXASJRE,204.7994,-0.002136059
10/8/2010,MXASJRE,205.9516,0.005625993
10/11/2010,MXASJRE,207.4007,0.007036119
10/12/2010,MXASJRE,206.2891,-0.005359673
10/13/2010,MXASJRE,208.7877,0.012112128
10/14/2010,MXASJRE,211.023,0.01070609
10/15/2010,MXASJRE,210.2267,-0.003773522
10/18/2010,MXASJRE,207.899,-0.011072333
10/19/2010,MXASJRE,209.2262,0.006383869
10/20/2010,MXASJRE,206.1737,-0.014589473
10/21/2010,MXASJRE,205.8152,-0.001738825
10/22/2010,MXASJRE,205.825,4.76E-05
10/25/2010,MXASJRE,206.1008,0.001339973
10/26/2010,MXASJRE,205.5185,-0.002825317
10/27/2010,MXASJRE,203.3837,-0.010387386
10/28/2010,MXASJRE,203.2428,-6.93E-04
10/29/2010,MXASJRE,202.3642,-0.004322908
11/1/2010,MXASJRE,206.6246,0.021053131
11/2/2010,MXASJRE,207.1558,0.002570846
11/3/2010,MXASJRE,211.6002,0.021454384
11/4/2010,MXASJRE,215.6256,0.019023612
11/5/2010,MXASJRE,216.8925,0.005875462
11/8/2010,MXASJRE,219.0482,0.009939025
11/9/2010,MXASJRE,216.1977,-0.013013118
11/10/2010,MXASJRE,213.7763,-0.011199934
11/11/2010,MXASJRE,212.4073,-0.00640389
11/12/2010,MXASJRE,209.7407,-0.012554182
11/15/2010,MXASJRE,208.7438,-0.004753012
11/16/2010,MXASJRE,206.5359,-0.010577081
11/17/2010,MXASJRE,202.9175,-0.017519472
11/18/2010,MXASJRE,204.788,0.009218032
11/19/2010,MXASJRE,202.8664,-0.009383362
11/22/2010,MXASJRE,200.2088,-0.013100247
11/23/2010,MXASJRE,195.1205,-0.025414967
11/24/2010,MXASJRE,195.9295,0.004146156
11/25/2010,MXASJRE,196.0933,8.36E-04
11/26/2010,MXASJRE,194.1785,-0.00976474
11/29/2010,MXASJRE,195.7452,0.008068349
11/30/2010,MXASJRE,195.6223,-6.28E-04
12/1/2010,MXASJRE,199.8391,0.021555825
12/2/2010,MXASJRE,201.2532,0.007076193
12/3/2010,MXASJRE,200.1977,-0.005244637
12/6/2010,MXASJRE,199.8801,-0.001586432
12/7/2010,MXASJRE,201.366,0.007433957
12/8/2010,MXASJRE,199.8903,-0.007328447
12/9/2010,MXASJRE,200.0293,6.95E-04
12/10/2010,MXASJRE,198.8713,-0.005789152
12/13/2010,MXASJRE,200.7159,0.009275345
12/14/2010,MXASJRE,201.9866,0.006330839
12/15/2010,MXASJRE,197.8875,-0.02029392
12/16/2010,MXASJRE,195.3972,-0.012584423
12/17/2010,MXASJRE,195.2947,-5.25E-04
12/20/2010,MXASJRE,194.4647,-0.004249987
12/21/2010,MXASJRE,198.2666,0.019550592
12/22/2010,MXASJRE,200.2547,0.010027408
12/23/2010,MXASJRE,199.2607,-0.004963679
12/24/2010,MXASJRE,198.7893,-0.002365745
12/27/2010,MXASJRE,198.7278,-3.09E-04
12/28/2010,MXASJRE,197.2214,-0.007580218
12/29/2010,MXASJRE,200.2957,0.015588065
12/30/2010,MXASJRE,200.8184,0.002609642
12/31/2010,MXASJRE,200.8594,2.04E-04
1/3/2011,MXASJRE,205.3992,0.02260188
1/4/2011,MXASJRE,208.1354,0.013321376
1/5/2011,MXASJRE,209.98,0.0088625
1/6/2011,MXASJRE,211.0253,0.004978093
1/7/2011,MXASJRE,210.5744,-0.002136711
1/10/2011,MXASJRE,208.4223,-0.010220141
1/11/2011,MXASJRE,209.3139,0.004277853
1/12/2011,MXASJRE,209.8263,0.002447998
1/13/2011,MXASJRE,209.0065,-0.003907041
1/14/2011,MXASJRE,208.1866,-0.003922845
1/17/2011,MXASJRE,207.5103,-0.003248528
1/18/2011,MXASJRE,207.9817,0.002271694
1/19/2011,MXASJRE,208.5146,0.002562245
1/20/2011,MXASJRE,205.3377,-0.015235864
1/21/2011,MXASJRE,204.7,-0.003105616
1/24/2011,MXASJRE,204.2387,-0.002253542
1/25/2011,MXASJRE,204.618,0.001857141
1/26/2011,MXASJRE,205.2538,0.003107254
1/27/2011,MXASJRE,203.0701,-0.010639023
1/28/2011,MXASJRE,201.0197,-0.010097006
1/31/2011,MXASJRE,198.5387,-0.012342074
2/1/2011,MXASJRE,198.1082,-0.002168343
2/2/2011,MXASJRE,202.2909,0.02111321
2/3/2011,MXASJRE,202.5575,0.001317904
2/4/2011,MXASJRE,202.332,-0.001113264
2/7/2011,MXASJRE,199.4922,-0.014035348
2/8/2011,MXASJRE,196.3551,-0.015725427
2/9/2011,MXASJRE,191.7827,-0.023286383
2/10/2011,MXASJRE,187.3249,-0.023244015
2/11/2011,MXASJRE,186.6685,-0.003504072
2/14/2011,MXASJRE,189.0889,0.012966301
2/15/2011,MXASJRE,187.4069,-0.008895287
2/16/2011,MXASJRE,188.1351,0.003885663
2/17/2011,MXASJRE,187.1608,-0.005178725
2/18/2011,MXASJRE,189.2632,0.011233121
2/21/2011,MXASJRE,188.412,-0.004497441
2/22/2011,MXASJRE,183.7353,-0.024821667
2/23/2011,MXASJRE,182.2277,-0.008205282
2/24/2011,MXASJRE,180.3508,-0.010299751
2/25/2011,MXASJRE,183.4686,0.01728742
2/28/2011,MXASJRE,185.4891,0.011012784
3/1/2011,MXASJRE,189.1504,0.019738626
3/2/2011,MXASJRE,186.2275,-0.015452783
3/3/2011,MXASJRE,187.6736,0.007765233
3/4/2011,MXASJRE,189.7555,0.011093196
3/7/2011,MXASJRE,188.3915,-0.007188197
3/8/2011,MXASJRE,190.5863,0.011650207
3/9/2011,MXASJRE,191.3987,0.004262636
3/10/2011,MXASJRE,189.5933,-0.009432666
3/11/2011,MXASJRE,186.8016,-0.014724676
3/14/2011,MXASJRE,186.2343,-0.003036912
3/15/2011,MXASJRE,179.7753,-0.034682118
3/16/2011,MXASJRE,181.1923,0.007882062
3/17/2011,MXASJRE,178.5122,-0.014791467
3/18/2011,MXASJRE,180.7102,0.012312884
3/21/2011,MXASJRE,184.8829,0.023090562
3/22/2011,MXASJRE,185.6431,0.004111792
3/23/2011,MXASJRE,187.1738,0.008245391
3/24/2011,MXASJRE,187.8929,0.003841884
3/25/2011,MXASJRE,190.1221,0.011864206
3/28/2011,MXASJRE,190.2249,5.41E-04
3/29/2011,MXASJRE,190.0194,-0.0010803
3/30/2011,MXASJRE,194.221,0.022111427
3/31/2011,MXASJRE,195.6695,0.007457999
4/1/2011,MXASJRE,197.7139,0.01044823
4/4/2011,MXASJRE,201.4121,0.018704805
4/5/2011,MXASJRE,201.4738,3.06E-04
4/6/2011,MXASJRE,203.4488,0.009802763
4/7/2011,MXASJRE,202.9144,-0.002626705
4/8/2011,MXASJRE,204.8565,0.009571031
4/11/2011,MXASJRE,202.9761,-0.009179108
4/12/2011,MXASJRE,200.695,-0.011238269
4/13/2011,MXASJRE,202.2979,0.007986746
4/14/2011,MXASJRE,203.3049,0.004977807
4/15/2011,MXASJRE,202.6062,-0.00343671
4/18/2011,MXASJRE,200.4687,-0.010550023
4/19/2011,MXASJRE,197.3749,-0.015432833
4/20/2011,MXASJRE,199.4281,0.010402539
4/21/2011,MXASJRE,201.0471,0.008118214
4/22/2011,MXASJRE,200.9648,-4.09E-04
4/25/2011,MXASJRE,200.6047,-0.001791856
4/26/2011,MXASJRE,199.0956,-0.007522755
4/27/2011,MXASJRE,198.7354,-0.001809181
4/28/2011,MXASJRE,197.9044,-0.004181439
4/29/2011,MXASJRE,197.6571,-0.001249593
5/2/2011,MXASJRE,197.7601,5.21E-04
5/3/2011,MXASJRE,196.5844,-0.005945082
5/4/2011,MXASJRE,193.8526,-0.013896321
5/5/2011,MXASJRE,192.8212,-0.005320537
5/6/2011,MXASJRE,192.8314,5.29E-05
5/9/2011,MXASJRE,194.9146,0.01080322
5/10/2011,MXASJRE,195.0178,5.29E-04
5/11/2011,MXASJRE,195.365,0.00178035
5/12/2011,MXASJRE,192.634,-0.013978962
5/13/2011,MXASJRE,194.7689,0.011082675
5/16/2011,MXASJRE,192.2811,-0.012773086
5/17/2011,MXASJRE,192.0323,-0.001293939
5/18/2011,MXASJRE,193.5457,0.007880966
5/19/2011,MXASJRE,195.8572,0.011942916
5/20/2011,MXASJRE,195.6497,-0.001059445
5/23/2011,MXASJRE,191.719,-0.020090498
5/24/2011,MXASJRE,192.401,0.00355729
5/25/2011,MXASJRE,191.7991,-0.003128362
5/26/2011,MXASJRE,192.0586,0.001352978
5/27/2011,MXASJRE,193.9252,0.009718909
5/30/2011,MXASJRE,194.2989,0.001927032
5/31/2011,MXASJRE,198.0992,0.01955904
6/1/2011,MXASJRE,198.0161,-4.19E-04
6/2/2011,MXASJRE,196.0408,-0.009975451
6/3/2011,MXASJRE,193.8381,-0.011235926
6/6/2011,MXASJRE,193.4225,-0.002144057
6/7/2011,MXASJRE,192.6848,-0.003813931
6/8/2011,MXASJRE,190.9497,-0.009004862
6/9/2011,MXASJRE,190.8161,-7.00E-04
6/10/2011,MXASJRE,188.5509,-0.011871116
6/13/2011,MXASJRE,187.2209,-0.007053798
6/14/2011,MXASJRE,188.2911,0.005716242
6/15/2011,MXASJRE,186.8472,-0.007668445
6/16/2011,MXASJRE,183.9664,-0.015417946
6/17/2011,MXASJRE,182.6248,-0.007292636
6/20/2011,MXASJRE,180.1807,-0.013383177
6/21/2011,MXASJRE,182.053,0.010391235
6/22/2011,MXASJRE,182.2091,8.57E-04
6/23/2011,MXASJRE,182.7499,0.002968019
6/24/2011,MXASJRE,186.2861,0.019349942
6/27/2011,MXASJRE,185.5893,-0.003740483
6/28/2011,MXASJRE,185.1004,-0.002634311
6/29/2011,MXASJRE,186.5253,0.007697984
6/30/2011,MXASJRE,190.2166,0.019789809
7/1/2011,MXASJRE,190.508,0.001531938
7/4/2011,MXASJRE,194.6189,0.021578621
7/5/2011,MXASJRE,195.389,0.003956964
7/6/2011,MXASJRE,195.0415,-0.001778503
7/7/2011,MXASJRE,194.6251,-0.00213493
7/8/2011,MXASJRE,197.4874,0.014706736
7/11/2011,MXASJRE,194.8045,-0.01358517
7/12/2011,MXASJRE,188.9843,-0.029877133
7/13/2011,MXASJRE,191.3374,0.012451299
7/14/2011,MXASJRE,191.5144,9.25E-04
7/15/2011,MXASJRE,189.7964,-0.008970605
7/18/2011,MXASJRE,188.6928,-0.005814652
7/19/2011,MXASJRE,189.1821,0.002593104
7/20/2011,MXASJRE,190.7127,0.008090617
7/21/2011,MXASJRE,190.5981,-6.01E-04
7/22/2011,MXASJRE,193.68,0.016169626
7/25/2011,MXASJRE,192.5306,-0.005934531
7/26/2011,MXASJRE,194.2707,0.009038044
7/27/2011,MXASJRE,195.0189,0.003851327
7/28/2011,MXASJRE,195.3003,0.001442937
7/29/2011,MXASJRE,194.6541,-0.003308751
8/1/2011,MXASJRE,197.0719,0.012421007
8/2/2011,MXASJRE,195.3107,-0.00893684
8/3/2011,MXASJRE,192.4031,-0.014887049
8/4/2011,MXASJRE,190.6522,-0.009100165
8/5/2011,MXASJRE,182.4192,-0.043183346
8/8/2011,MXASJRE,177.8233,-0.025194168
8/9/2011,MXASJRE,172.1956,-0.031647709
8/10/2011,MXASJRE,175.0511,0.016582886
8/11/2011,MXASJRE,173.3003,-0.010001651
8/12/2011,MXASJRE,173.9569,0.003788799
8/15/2011,MXASJRE,177.2918,0.019170841
8/16/2011,MXASJRE,176.4997,-0.004467776
8/17/2011,MXASJRE,175.3117,-0.00673089
8/18/2011,MXASJRE,173.3524,-0.011176094
8/19/2011,MXASJRE,169.1023,-0.024517111
8/22/2011,MXASJRE,167.81,-0.00764212
8/23/2011,MXASJRE,170.9262,0.018569811
8/24/2011,MXASJRE,169.6651,-0.007378038
8/25/2011,MXASJRE,171.5307,0.010995779
8/26/2011,MXASJRE,170.0091,-0.008870715
8/29/2011,MXASJRE,171.2076,0.007049623
8/30/2011,MXASJRE,174.1988,0.017471187
8/31/2011,MXASJRE,177.7596,0.020441013
9/1/2011,MXASJRE,178.3645,0.00340291
9/2/2011,MXASJRE,175.6019,-0.015488508
9/5/2011,MXASJRE,170.7441,-0.02766371
9/6/2011,MXASJRE,170.0519,-0.00405402
9/7/2011,MXASJRE,172.5539,0.014713155
9/8/2011,MXASJRE,172.46,-5.44E-04
9/9/2011,MXASJRE,170.7179,-0.010101473
9/12/2011,MXASJRE,163.8577,-0.040184421
9/13/2011,MXASJRE,163.4085,-0.002741403
9/14/2011,MXASJRE,160.3541,-0.018691806
9/15/2011,MXASJRE,161.0123,0.004104666
9/16/2011,MXASJRE,162.1881,0.007302548
9/19/2011,MXASJRE,157.4736,-0.029068101
9/20/2011,MXASJRE,157.5538,5.09E-04
9/21/2011,MXASJRE,155.8453,-0.010843915
9/22/2011,MXASJRE,147.3993,-0.054194769
9/23/2011,MXASJRE,146.8124,-0.003981701
9/26/2011,MXASJRE,142.1062,-0.032055875
9/27/2011,MXASJRE,146.8333,0.033264558
9/28/2011,MXASJRE,145.9843,-0.005782067
9/29/2011,MXASJRE,146.0767,6.33E-04
9/30/2011,MXASJRE,141.7791,-0.029420161
10/3/2011,MXASJRE,135.4271,-0.04480209
10/4/2011,MXASJRE,131.7269,-0.027322449
10/5/2011,MXASJRE,132.2091,0.003660604
10/6/2011,MXASJRE,140.2383,0.060731069
10/7/2011,MXASJRE,145.6784,0.038791828
10/10/2011,MXASJRE,146.4751,0.005468896
10/11/2011,MXASJRE,148.8021,0.015886659
10/12/2011,MXASJRE,153.1626,0.029304022
10/13/2011,MXASJRE,158.8228,0.036955497
10/14/2011,MXASJRE,156.6065,-0.013954546
10/17/2011,MXASJRE,159.4896,0.018409836
10/18/2011,MXASJRE,151.3332,-0.051140639
10/19/2011,MXASJRE,152.9896,0.010945384
10/20/2011,MXASJRE,149.592,-0.022208046
10/21/2011,MXASJRE,149.787,0.001303546
10/24/2011,MXASJRE,155.9409,0.04108434
10/25/2011,MXASJRE,157.4101,0.009421518
10/26/2011,MXASJRE,156.548,-0.005476777
10/27/2011,MXASJRE,163.8019,0.046336587
10/28/2011,MXASJRE,169.4999,0.034785921
10/31/2011,MXASJRE,167.0189,-0.014637177
11/1/2011,MXASJRE,161.1056,-0.035404975
11/2/2011,MXASJRE,164.4933,0.021027823
11/3/2011,MXASJRE,161.3185,-0.019300482
11/4/2011,MXASJRE,165.7851,0.027688083
11/7/2011,MXASJRE,164.7538,-0.006220704
11/8/2011,MXASJRE,163.7225,-0.006259643
11/9/2011,MXASJRE,165.4905,0.01079876
11/10/2011,MXASJRE,157.4191,-0.048772588
11/11/2011,MXASJRE,158.7134,0.008222001
11/14/2011,MXASJRE,161.2916,0.016244375
11/15/2011,MXASJRE,159.5553,-0.010764975
11/16/2011,MXASJRE,156.3772,-0.019918486
11/17/2011,MXASJRE,154.4094,-0.012583676
11/18/2011,MXASJRE,151.5681,-0.018401082
11/21/2011,MXASJRE,147.9375,-0.023953589
11/22/2011,MXASJRE,148.4796,0.003664385
11/23/2011,MXASJRE,145.3819,-0.020862799
11/24/2011,MXASJRE,146.1773,0.005471107
11/25/2011,MXASJRE,144.511,-0.011399171
11/28/2011,MXASJRE,148.7716,0.029482877
11/29/2011,MXASJRE,149.6574,0.005954093
11/30/2011,MXASJRE,148.0755,-0.010570142
12/1/2011,MXASJRE,155.7952,0.05213354
12/2/2011,MXASJRE,155.8901,6.09E-04
12/5/2011,MXASJRE,156.4174,0.003382511
12/6/2011,MXASJRE,153.6754,-0.017530019
12/7/2011,MXASJRE,155.7108,0.0132448
12/8/2011,MXASJRE,153.7387,-0.012665146
12/9/2011,MXASJRE,149.9316,-0.024763446
12/12/2011,MXASJRE,149.6128,-0.002126303
12/13/2011,MXASJRE,148.3751,-0.008272688
12/14/2011,MXASJRE,147.7405,-0.004276998
12/15/2011,MXASJRE,146.2807,-0.009880838
12/16/2011,MXASJRE,148.8935,0.01786155
12/19/2011,MXASJRE,146.7885,-0.014137622
12/20/2011,MXASJRE,146.524,-0.001801912
12/21/2011,MXASJRE,149.0627,0.017326172
12/22/2011,MXASJRE,149.8984,0.005606366
12/23/2011,MXASJRE,152.1726,0.01517161
12/26/2011,MXASJRE,152.2361,4.17E-04
12/27/2011,MXASJRE,152.0562,-0.001181717
12/28/2011,MXASJRE,151.485,-0.003756506
12/29/2011,MXASJRE,150.4696,-0.006702974
12/30/2011,MXASJRE,150.4378,-2.11E-04
1/2/2012,MXASJRE,150.4378,0
1/3/2012,MXASJRE,152.6697,0.014836032
1/4/2012,MXASJRE,152.4265,-0.001592981
1/5/2012,MXASJRE,151.6014,-0.005413101
1/6/2012,MXASJRE,150.459,-0.00753555
1/9/2012,MXASJRE,151.6966,0.008225497
1/10/2012,MXASJRE,153.8756,0.014364198
1/11/2012,MXASJRE,155.1873,0.008524418
1/12/2012,MXASJRE,156.1393,0.006134523
1/13/2012,MXASJRE,158.6039,0.015784623
1/16/2012,MXASJRE,156.7951,-0.011404511
1/17/2012,MXASJRE,161.206,0.028131619
1/18/2012,MXASJRE,162.0417,0.00518405
1/19/2012,MXASJRE,168.1874,0.037926657
1/20/2012,MXASJRE,169.3192,0.006729398
1/23/2012,MXASJRE,169.5202,0.001187107
1/24/2012,MXASJRE,169.4356,-4.99E-04
1/25/2012,MXASJRE,169.7717,0.001983645
1/26/2012,MXASJRE,173.6037,0.022571489
1/27/2012,MXASJRE,172.6407,-0.005547117
1/30/2012,MXASJRE,169.0956,-0.020534555
1/31/2012,MXASJRE,171.6037,0.014832438
2/1/2012,MXASJRE,171.0745,-0.00308385
2/2/2012,MXASJRE,173.318,0.01311417
2/3/2012,MXASJRE,174.2387,0.005312201
2/6/2012,MXASJRE,174.1646,-4.25E-04
2/7/2012,MXASJRE,173.318,-0.004860919
2/8/2012,MXASJRE,177.6568,0.025033753
2/9/2012,MXASJRE,179.7309,0.011674757
2/10/2012,MXASJRE,178.4081,-0.007359892
2/13/2012,MXASJRE,177.3922,-0.005694248
2/14/2012,MXASJRE,180.7362,0.018850885
2/15/2012,MXASJRE,185.5301,0.026524293
2/16/2012,MXASJRE,184.4507,-0.005817924
2/17/2012,MXASJRE,187.9005,0.018703101
2/20/2012,MXASJRE,189.1386,0.006589126
2/21/2012,MXASJRE,188.9693,-8.95E-04
2/22/2012,MXASJRE,190.3662,0.007392206
2/23/2012,MXASJRE,188.7259,-0.008616551
2/24/2012,MXASJRE,189.1281,0.002131133
2/27/2012,MXASJRE,187.3185,-0.009568118
2/28/2012,MXASJRE,190.8847,0.019038162
2/29/2012,MXASJRE,190.8424,-2.22E-04
3/1/2012,MXASJRE,186.292,-0.023843758
3/2/2012,MXASJRE,188.2847,0.010696648
3/5/2012,MXASJRE,186.1258,-0.011466147
3/6/2012,MXASJRE,180.9188,-0.027975702
3/7/2012,MXASJRE,179.9689,-0.005250422
3/8/2012,MXASJRE,183.282,0.018409292
3/9/2012,MXASJRE,182.9962,-0.001559346
3/12/2012,MXASJRE,182.689,-0.001678723
3/13/2012,MXASJRE,185.3561,0.014599127
3/14/2012,MXASJRE,185.4939,7.43E-04
3/15/2012,MXASJRE,184.2009,-0.00697058
3/16/2012,MXASJRE,183.8463,-0.001925072
3/19/2012,MXASJRE,181.758,-0.011358945
3/20/2012,MXASJRE,180.2739,-0.008165253
3/21/2012,MXASJRE,178.228,-0.011348842
3/22/2012,MXASJRE,177.8039,-0.002379536
3/23/2012,MXASJRE,175.5672,-0.012579589
3/26/2012,MXASJRE,176.9877,0.008090919
3/27/2012,MXASJRE,181.3657,0.024736182
3/28/2012,MXASJRE,180.3587,-0.005552318
3/29/2012,MXASJRE,178.0478,-0.0128128
3/30/2012,MXASJRE,174.4329,-0.020302975
4/2/2012,MXASJRE,175.1114,0.003889748
4/3/2012,MXASJRE,178.3976,0.01876634
4/4/2012,MXASJRE,177.8039,-0.00332796
4/5/2012,MXASJRE,177.4753,-0.001848103
4/6/2012,MXASJRE,177.5177,2.39E-04
4/9/2012,MXASJRE,176.9983,-0.002925905
4/10/2012,MXASJRE,175.8004,-0.006767862
4/11/2012,MXASJRE,174.166,-0.009296907
4/12/2012,MXASJRE,175.5989,0.008227209
4/13/2012,MXASJRE,178.4861,0.016442016
4/16/2012,MXASJRE,177.8005,-0.003841195
4/17/2012,MXASJRE,176.7814,-0.005731705
4/18/2012,MXASJRE,178.0871,0.007385958
4/19/2012,MXASJRE,178.8833,0.004470846
4/20/2012,MXASJRE,179.0385,8.68E-04
4/23/2012,MXASJRE,176.6431,-0.013379245
4/24/2012,MXASJRE,177.6196,0.005528096
4/25/2012,MXASJRE,178.9389,0.007427671
4/26/2012,MXASJRE,180.1896,0.006989537
4/27/2012,MXASJRE,179.1785,-0.005611312
4/30/2012,MXASJRE,181.2882,0.011774292
5/1/2012,MXASJRE,181.3095,1.17E-04
5/2/2012,MXASJRE,182.6936,0.007633908
5/3/2012,MXASJRE,182.9704,0.001515105
5/4/2012,MXASJRE,181.2244,-0.009542527
5/7/2012,MXASJRE,176.3025,-0.027159146
5/8/2012,MXASJRE,175.4071,-0.005078771
5/9/2012,MXASJRE,173.1838,-0.012675086
5/10/2012,MXASJRE,172.5335,-0.00375497
5/11/2012,MXASJRE,170.3799,-0.012482214
5/14/2012,MXASJRE,169.0273,-0.00793873
5/15/2012,MXASJRE,169.7951,0.004542461
5/16/2012,MXASJRE,164.7888,-0.029484361
5/17/2012,MXASJRE,164.2826,-0.003071811
5/18/2012,MXASJRE,161.5592,-0.016577532
5/21/2012,MXASJRE,162.7475,0.007355199
5/22/2012,MXASJRE,165.3009,0.015689335
5/23/2012,MXASJRE,162.9381,-0.014293933
5/24/2012,MXASJRE,162.6708,-0.0016405
5/25/2012,MXASJRE,163.6117,0.005784074
5/28/2012,MXASJRE,165.4827,0.011435612
5/29/2012,MXASJRE,169.0857,0.021772669
5/30/2012,MXASJRE,167.1088,-0.011691704
5/31/2012,MXASJRE,165.908,-0.007185738
6/1/2012,MXASJRE,165.119,-0.004755648
6/4/2012,MXASJRE,161.3619,-0.022753893
6/5/2012,MXASJRE,161.9032,0.003354571
6/6/2012,MXASJRE,166.3519,0.02747753
6/7/2012,MXASJRE,167.824,0.008849313
6/8/2012,MXASJRE,167.6192,-0.001220326
6/11/2012,MXASJRE,171.3808,0.022441343
6/12/2012,MXASJRE,172.5774,0.006982112
6/13/2012,MXASJRE,172.7868,0.001213369
6/14/2012,MXASJRE,171.9048,-0.005104557
6/15/2012,MXASJRE,174.0882,0.012701216
6/18/2012,MXASJRE,175.8482,0.010109818
6/19/2012,MXASJRE,175.7214,-7.21E-04
6/20/2012,MXASJRE,176.0445,0.001838706
6/21/2012,MXASJRE,172.9988,-0.017300739
6/22/2012,MXASJRE,171.7709,-0.007097737
6/25/2012,MXASJRE,171.322,-0.002613365
6/26/2012,MXASJRE,172.3671,0.006100209
6/27/2012,MXASJRE,175.287,0.016940008
6/28/2012,MXASJRE,174.522,-0.004364271
6/29/2012,MXASJRE,177.862,0.019137988
7/2/2012,MXASJRE,178.1529,0.001635538
7/3/2012,MXASJRE,181.8593,0.020804601
7/4/2012,MXASJRE,183.4754,0.00888654
7/5/2012,MXASJRE,185.5839,0.011492004
7/6/2012,MXASJRE,187.9115,0.012542036
7/9/2012,MXASJRE,183.6334,-0.022766568
7/10/2012,MXASJRE,183.8274,0.001056453
7/11/2012,MXASJRE,184.9322,0.006009985
7/12/2012,MXASJRE,182.1079,-0.015272083
7/13/2012,MXASJRE,183.0565,0.005209
7/16/2012,MXASJRE,183.1535,5.30E-04
7/17/2012,MXASJRE,186.1287,0.016244298
7/18/2012,MXASJRE,184.4471,-0.009034609
7/19/2012,MXASJRE,185.2016,0.004090604
7/20/2012,MXASJRE,184.8998,-0.001629576
7/23/2012,MXASJRE,181.8674,-0.016400234
7/24/2012,MXASJRE,180.4792,-0.007633034
7/25/2012,MXASJRE,179.3897,-0.006036707
7/26/2012,MXASJRE,179.983,0.003307325
7/27/2012,MXASJRE,182.874,0.016062628
7/30/2012,MXASJRE,184.6431,0.009673874
7/31/2012,MXASJRE,187.3183,0.014488492
8/1/2012,MXASJRE,188.041,0.003858139
8/2/2012,MXASJRE,186.3043,-0.009235752
